numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions,methStat,reject,Distr
31375,4.59299999999995,permDispF,2.139987539480443,39,150,Empirical,PermDisp2,0.1390728476821192,scenario4,Balanced,250,PERMDISP2,0,different
4,14200.909,testStat,23.381415383122032,39,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250,selEnergyPerm,1,different
1275,1.3370000000000033,R,0.010599358974358973,39,150,Empirical,ANOSIM,0.19205298013245034,scenario4,Balanced,50,ANOSIM,0,different
1275,16.695999999999998,estat,115.0572047401107,39,150,Empirical,Energy_Aitch_ALL,0.07947019867549669,scenario4,Balanced,50,Energy,0,different
1275,6.497000000000014,permDispF,1.366365305445565,39,150,Empirical,PermDisp2,0.23841059602649006,scenario4,Balanced,50,PERMDISP2,0,different
3,1676.893,testStat,8.76062187707336,39,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,50,selEnergyPerm,1,different
11325,0.8220000000000027,R,0.01944387755102042,39,150,Empirical,ANOSIM,0.33112582781456956,scenario4,Unbalanced,150,ANOSIM,0,different
11325,84.774,estat,358.6287476639899,39,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario4,Unbalanced,150,Energy,1,different
11325,3.7379999999999995,permDispF,3.8000983211192416,39,150,Empirical,PermDisp2,0.1986754966887417,scenario4,Unbalanced,150,PERMDISP2,0,different
6,2407.639,testStat,11.365865905804634,39,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,150,selEnergyPerm,1,different
31375,1.3470000000000013,R,-0.03432993197278922,39,150,Empirical,ANOSIM,0.7152317880794702,scenario4,Unbalanced,250,ANOSIM,0,different
31375,440.52,estat,513.0526650178322,39,150,Empirical,Energy_Aitch_ALL,0.32450331125827814,scenario4,Unbalanced,250,Energy,0,different
31375,6.5680000000000405,permDispF,5.816239323962888,39,150,Empirical,PermDisp2,0.2119205298013245,scenario4,Unbalanced,250,PERMDISP2,0,different
4,14143.655,testStat,26.539259983260052,39,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,250,selEnergyPerm,1,different
1275,1.0359999999999943,R,-0.045434523809523876,39,150,Empirical,ANOSIM,0.7814569536423841,scenario4,Unbalanced,50,ANOSIM,0,different
1275,12.791999999999994,estat,116.75399041000581,39,150,Empirical,Energy_Aitch_ALL,0.08609271523178808,scenario4,Unbalanced,50,Energy,0,different
1275,5.044999999999995,permDispF,2.782410816861097,39,150,Empirical,PermDisp2,0.09271523178807947,scenario4,Unbalanced,50,PERMDISP2,0,different
4,1270.1,testStat,12.163195560080618,39,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,50,selEnergyPerm,1,different
11325,1.0359999999999978,R,0.01158092948717945,4,150,Empirical,ANOSIM,0.2119205298013245,scenario4,Balanced,150,ANOSIM,0,different
11325,106.422,estat,314.58251186635493,4,150,Empirical,Energy_Aitch_ALL,0.2847682119205298,scenario4,Balanced,150,Energy,0,different
11325,4.233999999999984,permDispF,2.100043779572668,4,150,Empirical,PermDisp2,0.11258278145695365,scenario4,Balanced,150,PERMDISP2,0,different
5,4350.833,testStat,11.652756284789675,4,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,150,selEnergyPerm,1,different
31375,2.001999999999999,R,0.0292059294871795,4,150,Empirical,ANOSIM,0.033112582781456956,scenario4,Balanced,250,ANOSIM,1,different
31375,351.60200000000003,estat,539.7715838513864,4,150,Empirical,Energy_Aitch_ALL,0.059602649006622516,scenario4,Balanced,250,Energy,0,different
31375,5.155000000000005,permDispF,0.4577577711366066,4,150,Empirical,PermDisp2,0.46357615894039733,scenario4,Balanced,250,PERMDISP2,0,different
3,12086.491,testStat,18.24414555559295,4,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250,selEnergyPerm,1,different
1275,1.4699999999999989,R,0.03901121794871792,4,150,Empirical,ANOSIM,0.013245033112582781,scenario4,Balanced,50,ANOSIM,1,different
1275,16.555,estat,130.13251561543797,4,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario4,Balanced,50,Energy,1,different
1275,6.554000000000002,permDispF,0.06944832857066534,4,150,Empirical,PermDisp2,0.8278145695364238,scenario4,Balanced,50,PERMDISP2,0,different
5,1722.617,testStat,9.63774153515549,4,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,50,selEnergyPerm,1,different
11325,0.7840000000000025,R,0.03262840136054434,4,150,Empirical,ANOSIM,0.2980132450331126,scenario4,Unbalanced,150,ANOSIM,0,different
11325,82.45000000000002,estat,314.6981117465009,4,150,Empirical,Energy_Aitch_ALL,0.23841059602649006,scenario4,Unbalanced,150,Energy,0,different
11325,3.838000000000001,permDispF,0.4427785883041226,4,150,Empirical,PermDisp2,0.6887417218543046,scenario4,Unbalanced,150,PERMDISP2,0,different
3,2512.578,testStat,9.147523461362471,4,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,150,selEnergyPerm,1,different
31375,1.2520000000000024,R,-8.001700680271329e-4,4,150,Empirical,ANOSIM,0.5165562913907285,scenario4,Unbalanced,250,ANOSIM,0,different
31375,238.114,estat,518.8581589792138,4,150,Empirical,Energy_Aitch_ALL,0.26490066225165565,scenario4,Unbalanced,250,Energy,0,different
31375,3.8830000000000133,permDispF,3.3945999839165073,4,150,Empirical,PermDisp2,0.3576158940397351,scenario4,Unbalanced,250,PERMDISP2,0,different
74,11644.417000000001,testStat,148.74790294136005,4,150,Empirical,selProPerm,0.11920529801324503,scenario4,Unbalanced,250,selEnergyPerm,0,different
1275,1.1329999999999991,R,0.08506462585034003,4,150,Empirical,ANOSIM,0.0728476821192053,scenario4,Unbalanced,50,ANOSIM,0,different
1275,13.625000000000004,estat,120.93624175648763,4,150,Empirical,Energy_Aitch_ALL,0.026490066225165563,scenario4,Unbalanced,50,Energy,1,different
1275,5.402000000000005,permDispF,0.033576217651721627,4,150,Empirical,PermDisp2,0.9668874172185431,scenario4,Unbalanced,50,PERMDISP2,0,different
6,1342.68,testStat,8.596966396424097,4,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,50,selEnergyPerm,1,different
11325,1.5820000000000007,R,0.010629807692307652,40,150,Empirical,ANOSIM,0.2052980132450331,scenario4,Balanced,150,ANOSIM,0,different
11325,156.131,estat,320.36793729528995,40,150,Empirical,Energy_Aitch_ALL,0.152317880794702,scenario4,Balanced,150,Energy,0,different
11325,6.774000000000012,permDispF,0.5473709935940967,40,150,Empirical,PermDisp2,0.4304635761589404,scenario4,Balanced,150,PERMDISP2,0,different
7,4426.3060000000005,testStat,10.941021225271562,40,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,150,selEnergyPerm,1,different
31375,1.9700000000000024,R,0.0376418269230769,40,150,Empirical,ANOSIM,0.013245033112582781,scenario4,Balanced,250,ANOSIM,1,different
31375,369.30000000000007,estat,573.0536030803194,40,150,Empirical,Energy_Aitch_ALL,0.013245033112582781,scenario4,Balanced,250,Energy,1,different
31375,6.590999999999987,permDispF,2.506628041263246,40,150,Empirical,PermDisp2,0.07947019867549669,scenario4,Balanced,250,PERMDISP2,0,different
7,14036.260999999999,testStat,15.717052306547393,40,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250,selEnergyPerm,1,different
1275,1.309999999999988,R,-0.013213141025641154,40,150,Empirical,ANOSIM,0.8344370860927153,scenario4,Balanced,50,ANOSIM,0,different
1275,16.687999999999988,estat,98.03139550722875,40,150,Empirical,Energy_Aitch_ALL,0.6556291390728477,scenario4,Balanced,50,Energy,0,different
1275,6.557999999999993,permDispF,0.6715167620894504,40,150,Empirical,PermDisp2,0.3708609271523179,scenario4,Balanced,50,PERMDISP2,0,different
6,1707.847,testStat,3.4905718330837394,40,150,Empirical,selProPerm,0.3708609271523179,scenario4,Balanced,50,selEnergyPerm,0,different
11325,0.870000000000001,R,-0.015244897959183773,40,150,Empirical,ANOSIM,0.5165562913907285,scenario4,Unbalanced,150,ANOSIM,0,different
11325,92.775,estat,291.64514117528967,40,150,Empirical,Energy_Aitch_ALL,0.695364238410596,scenario4,Unbalanced,150,Energy,0,different
11325,3.6449999999999996,permDispF,0.9369230300479878,40,150,Empirical,PermDisp2,0.543046357615894,scenario4,Unbalanced,150,PERMDISP2,0,different
44,3066.163,testStat,51.14402512886982,40,150,Empirical,selProPerm,0.33774834437086093,scenario4,Unbalanced,150,selEnergyPerm,0,different
31375,3.027000000000001,R,0.07233928571428569,40,150,Empirical,ANOSIM,0.10596026490066225,scenario4,Unbalanced,250,ANOSIM,0,different
31375,561.365,estat,580.8625812868956,40,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario4,Unbalanced,250,Energy,1,different
31375,8.157000000000046,permDispF,0.9659275679879131,40,150,Empirical,PermDisp2,0.5695364238410596,scenario4,Unbalanced,250,PERMDISP2,0,different
16,16981.182,testStat,40.391884560070565,40,150,Empirical,selProPerm,0.026490066225165563,scenario4,Unbalanced,250,selEnergyPerm,1,different
1275,1.0219999999999985,R,0.042373299319727935,40,150,Empirical,ANOSIM,0.2251655629139073,scenario4,Unbalanced,50,ANOSIM,0,different
1275,12.987999999999992,estat,126.68259159946395,40,150,Empirical,Energy_Aitch_ALL,0.046357615894039736,scenario4,Unbalanced,50,Energy,1,different
1275,5.0859999999999985,permDispF,0.31560976645939715,40,150,Empirical,PermDisp2,0.6026490066225165,scenario4,Unbalanced,50,PERMDISP2,0,different
4,1286.7830000000001,testStat,11.290825502702873,40,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,50,selEnergyPerm,1,different
11325,1.5850000000000009,R,0.014671474358974276,41,150,Empirical,ANOSIM,0.17880794701986755,scenario4,Balanced,150,ANOSIM,0,different
11325,156.651,estat,313.97031408329553,41,150,Empirical,Energy_Aitch_ALL,0.2251655629139073,scenario4,Balanced,150,Energy,0,different
11325,6.740000000000002,permDispF,4.145675679661207,41,150,Empirical,PermDisp2,0.039735099337748346,scenario4,Balanced,150,PERMDISP2,1,different
9,4427.601,testStat,10.212040016458959,41,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,150,selEnergyPerm,1,different
31375,1.8659999999999997,R,0.025113782051282008,41,150,Empirical,ANOSIM,0.052980132450331126,scenario4,Balanced,250,ANOSIM,0,different
31375,356.302,estat,552.78540227534,41,150,Empirical,Energy_Aitch_ALL,0.033112582781456956,scenario4,Balanced,250,Energy,1,different
31375,6.274000000000001,permDispF,0.21774785437180247,41,150,Empirical,PermDisp2,0.6423841059602649,scenario4,Balanced,250,PERMDISP2,0,different
4,13353.614,testStat,16.423279003240282,41,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250,selEnergyPerm,1,different
1275,1.3130000000000166,R,0.009935897435897477,41,150,Empirical,ANOSIM,0.19205298013245034,scenario4,Balanced,50,ANOSIM,0,different
1275,16.54400000000001,estat,105.20764058536855,41,150,Empirical,Energy_Aitch_ALL,0.23178807947019867,scenario4,Balanced,50,Energy,0,different
1275,6.456000000000017,permDispF,0.09417459657360093,41,150,Empirical,PermDisp2,0.7947019867549668,scenario4,Balanced,50,PERMDISP2,0,different
9,1722.381,testStat,9.444932956040267,41,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,50,selEnergyPerm,1,different
11325,0.8339999999999996,R,-0.0069914965986394625,41,150,Empirical,ANOSIM,0.5827814569536424,scenario4,Unbalanced,150,ANOSIM,0,different
11325,85.095,estat,304.12687811957994,41,150,Empirical,Energy_Aitch_ALL,0.4105960264900662,scenario4,Unbalanced,150,Energy,0,different
11325,3.6839999999999975,permDispF,2.441605242480559,41,150,Empirical,PermDisp2,0.37748344370860926,scenario4,Unbalanced,150,PERMDISP2,0,different
15,2531.089,testStat,4.420140429844221,41,150,Empirical,selProPerm,0.45695364238410596,scenario4,Unbalanced,150,selEnergyPerm,0,different
31375,3.1700000000000017,R,0.05998469387755109,41,150,Empirical,ANOSIM,0.17218543046357615,scenario4,Unbalanced,250,ANOSIM,0,different
31375,441.046,estat,520.3382100589035,41,150,Empirical,Energy_Aitch_ALL,0.19205298013245034,scenario4,Unbalanced,250,Energy,0,different
31375,7.676000000000002,permDispF,0.3414150379940134,41,150,Empirical,PermDisp2,0.8211920529801324,scenario4,Unbalanced,250,PERMDISP2,0,different
41,14603.386,testStat,34.28513116480353,41,150,Empirical,selProPerm,0.8609271523178808,scenario4,Unbalanced,250,selEnergyPerm,0,different
1275,1.0219999999999985,R,0.06460884353741489,41,150,Empirical,ANOSIM,0.1986754966887417,scenario4,Unbalanced,50,ANOSIM,0,different
1275,12.99199999999999,estat,106.3636972586221,41,150,Empirical,Energy_Aitch_ALL,0.2052980132450331,scenario4,Unbalanced,50,Energy,0,different
1275,5.0959999999999965,permDispF,0.05202352835247277,41,150,Empirical,PermDisp2,0.9072847682119205,scenario4,Unbalanced,50,PERMDISP2,0,different
12,1312.289,testStat,5.524000823171605,41,150,Empirical,selProPerm,0.046357615894039736,scenario4,Unbalanced,50,selEnergyPerm,1,different
11325,1.541999999999998,R,0.011580128205128236,42,150,Empirical,ANOSIM,0.15894039735099338,scenario4,Balanced,150,ANOSIM,0,different
11325,154.54200000000003,estat,320.730553598205,42,150,Empirical,Energy_Aitch_ALL,0.1390728476821192,scenario4,Balanced,150,Energy,0,different
11325,6.774999999999995,permDispF,0.921825790711679,42,150,Empirical,PermDisp2,0.37748344370860926,scenario4,Balanced,150,PERMDISP2,0,different
12,4439.082,testStat,9.1316548982835,42,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,150,selEnergyPerm,1,different
31375,2.497,R,0.02604487179487176,42,150,Empirical,ANOSIM,0.046357615894039736,scenario4,Balanced,250,ANOSIM,1,different
31375,685.093,estat,554.8020195533263,42,150,Empirical,Energy_Aitch_ALL,0.019867549668874173,scenario4,Balanced,250,Energy,1,different
31375,8.486000000000018,permDispF,2.631766120211038,42,150,Empirical,PermDisp2,0.13245033112582782,scenario4,Balanced,250,PERMDISP2,0,different
5,14954.154999999999,testStat,17.89055670011859,42,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250,selEnergyPerm,1,different
1275,1.302999999999983,R,0.02477243589743584,42,150,Empirical,ANOSIM,0.07947019867549669,scenario4,Balanced,50,ANOSIM,0,different
1275,16.569999999999993,estat,119.52694069700385,42,150,Empirical,Energy_Aitch_ALL,0.046357615894039736,scenario4,Balanced,50,Energy,1,different
1275,6.527999999999992,permDispF,0.3041890397208205,42,150,Empirical,PermDisp2,0.6556291390728477,scenario4,Balanced,50,PERMDISP2,0,different
3,1696.99,testStat,9.700475431814816,42,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,50,selEnergyPerm,1,different
11325,1.4269999999999996,R,0.013304421768707528,42,150,Empirical,ANOSIM,0.423841059602649,scenario4,Unbalanced,150,ANOSIM,0,different
11325,144.29500000000002,estat,313.02520817987386,42,150,Empirical,Energy_Aitch_ALL,0.26490066225165565,scenario4,Unbalanced,150,Energy,0,different
11325,6.271999999999995,permDispF,1.0507584026155372,42,150,Empirical,PermDisp2,0.5165562913907285,scenario4,Unbalanced,150,PERMDISP2,0,different
14,4387.075000000001,testStat,9.406338455402079,42,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,150,selEnergyPerm,1,different
31375,2.729999999999997,R,0.06357908163265304,42,150,Empirical,ANOSIM,0.17880794701986755,scenario4,Unbalanced,250,ANOSIM,0,different
31375,498.61300000000006,estat,554.8836970537576,42,150,Empirical,Energy_Aitch_ALL,0.052980132450331126,scenario4,Unbalanced,250,Energy,0,different
31375,8.31000000000003,permDispF,0.7019858514471994,42,150,Empirical,PermDisp2,0.7019867549668874,scenario4,Unbalanced,250,PERMDISP2,0,different
17,17060.986999999997,testStat,11.562046115127231,42,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,250,selEnergyPerm,1,different
1275,0.5839999999999996,R,0.002668367346938817,42,150,Empirical,ANOSIM,0.4768211920529801,scenario4,Unbalanced,50,ANOSIM,0,different
1275,7.094000000000005,estat,137.07442802856278,42,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario4,Unbalanced,50,Energy,1,different
1275,2.8640000000000043,permDispF,3.2870539536239027,42,150,Empirical,PermDisp2,0.1390728476821192,scenario4,Unbalanced,50,PERMDISP2,0,different
3,792.284,testStat,11.154485540674047,42,150,Empirical,selProPerm,0.006622516556291391,scenario4,Unbalanced,50,selEnergyPerm,1,different
11325,1.580999999999996,R,0.036161057692307666,43,150,Empirical,ANOSIM,0.019867549668874173,scenario4,Balanced,150,ANOSIM,1,different
11325,155.158,estat,344.32598920757414,43,150,Empirical,Energy_Aitch_ALL,0.019867549668874173,scenario4,Balanced,150,Energy,1,different
11325,6.733000000000015,permDispF,0.13915256813946292,43,150,Empirical,PermDisp2,0.6556291390728477,scenario4,Balanced,150,PERMDISP2,0,different
3,4379.534000000001,testStat,12.65831269373408,43,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,150,selEnergyPerm,1,different
31375,4.451999999999991,R,0.017921474358974412,43,150,Empirical,ANOSIM,0.07947019867549669,scenario4,Balanced,250,ANOSIM,0,different
31375,713.884,estat,530.9691148848367,43,150,Empirical,Energy_Aitch_ALL,0.09933774834437085,scenario4,Balanced,250,Energy,0,different
31375,9.123999999999981,permDispF,0.17467490890127735,43,150,Empirical,PermDisp2,0.6821192052980133,scenario4,Balanced,250,PERMDISP2,0,different
3,14913.542,testStat,18.980127337320777,43,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250,selEnergyPerm,1,different
1275,1.3200000000000074,R,0.05483493589743597,43,150,Empirical,ANOSIM,0.006622516556291391,scenario4,Balanced,50,ANOSIM,1,different
1275,16.86099999999999,estat,136.48609856579725,43,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario4,Balanced,50,Energy,1,different
1275,6.656000000000006,permDispF,0.5715160179724306,43,150,Empirical,PermDisp2,0.46357615894039733,scenario4,Balanced,50,PERMDISP2,0,different
3,1719.299,testStat,9.733502465220619,43,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,50,selEnergyPerm,1,different
11325,1.4399999999999977,R,-0.10147619047619055,43,150,Empirical,ANOSIM,0.9470198675496688,scenario4,Unbalanced,150,ANOSIM,0,different
11325,145.96200000000002,estat,304.43134723574843,43,150,Empirical,Energy_Aitch_ALL,0.33774834437086093,scenario4,Unbalanced,150,Energy,0,different
11325,6.335999999999981,permDispF,9.372313563155942,43,150,Empirical,PermDisp2,0.026490066225165563,scenario4,Unbalanced,150,PERMDISP2,1,different
13,4388.25,testStat,7.2708664583047,43,150,Empirical,selProPerm,0.039735099337748346,scenario4,Unbalanced,150,selEnergyPerm,1,different
